student_id,age,study_hours_per_week,attendance_pct,average_grade,assignments_count,sleep_hours_per_night,final_score,passed
STU-0005916,19,11.7,79.3,86.0,9,6.6,76.6,yes
STU-0005917,25,11.2,63.2,39.9,6,6.7,53.6,no
STU-0005918,21,7.8,84.2,62.6,3,7.5,64.5,yes
STU-0005919,22,8.8,72.7,53.0,8,6.7,52.9,no
STU-0005920,17,12.5,79.7,100,3,8.8,96.9,yes
STU-0005921,22,18.1,88.3,99.6,3,7.1,95.3,yes
STU-0005922,17,3.9,56.9,44.7,9,6.1,42.1,no
STU-0005923,23,12.9,56.4,80.9,6,5.7,66.2,yes
STU-0005924,18,15.0,71.2,78.8,4,5.2,63.4,yes
STU-0005925,23,11.0,85.4,86.1,3,7.0,75.3,yes
STU-0005926,26,11.0,95.9,100,10,6.8,78.6,yes
STU-0005927,17,15.1,79.6,73.4,4,6.6,67.5,yes
STU-0005928,17,15.2,100,96.9,14,8.9,88.4,yes
STU-0005929,24,12.7,67.4,84.4,11,8.8,64.9,yes
STU-0005930,18,19.8,85.7,100,9,8.5,92.2,yes
STU-0005931,20,9.2,58.3,55.0,11,7.2,49.9,no
STU-0005932,21,10.4,73.0,100,14,6.6,84.3,yes
STU-0005933,20,16.1,92.3,97.2,5,6.8,87.6,yes
STU-0005934,18,16.7,93.9,100,13,8.8,57.8,no
STU-0005935,21,2.8,51.6,27.3,10,5.8,43.5,no
STU-0005936,19,1.0,58.8,35.9,14,6.6,52.6,no
STU-0005937,21,1.6,86.2,67.8,3,5.8,68.2,yes
STU-0005938,24,15.2,93.9,100,4,7.6,83.8,yes
STU-0005939,18,8.4,71.6,30.7,7,6.3,41.8,no
STU-0005940,19,18.1,89.4,100,3,9.2,97.5,yes
STU-0005941,24,14.4,69.1,81.6,8,7.3,65.0,yes
STU-0005942,23,15.1,69.7,90.8,7,7.0,74.4,yes
STU-0005943,23,1.0,55.7,40.8,14,6.2,49.4,no
STU-0005944,17,18.6,79.0,84.0,12,7.8,78.6,yes
STU-0005945,19,12.8,84.5,78.2,8,7.2,80.6,yes
STU-0005946,20,14.2,80.3,100,12,7.3,79.9,yes
STU-0005947,23,2.9,63.5,69.6,4,7.8,73.8,yes
STU-0005948,18,15.4,93.6,100,6,6.5,80.6,yes
STU-0005949,23,18.5,82.5,88.9,6,7.7,80.0,yes
STU-0005950,21,12.1,83.9,90.0,12,8.2,96.8,yes
STU-0005951,19,9.3,76.8,78.5,5,4.9,58.3,no
STU-0005952,22,11.9,86.2,72.9,13,8.0,70.3,yes
STU-0005953,22,16.0,86.0,83.7,13,7.9,64.6,yes
STU-0005954,24,18.9,87.7,100,7,8.1,91.9,yes
STU-0005955,18,9.0,90.2,61.6,14,6.5,65.1,yes
STU-0005956,20,1.0,68.9,23.8,11,6.4,36.4,no
STU-0005957,26,1.0,87.7,97.4,11,7.2,82.3,yes
STU-0005958,18,3.0,79.2,72.2,5,7.3,55.6,no
STU-0005959,21,4.5,61.9,60.7,4,6.8,55.1,no
STU-0005960,24,1.5,62.7,37.8,13,4.9,49.6,no
STU-0005961,22,12.8,95.2,100,12,6.0,81.9,yes
STU-0005962,18,1.0,70.3,65.6,5,6.8,61.0,yes
STU-0005963,19,11.5,64.1,82.3,3,5.8,66.9,yes
STU-0005964,18,7.7,69.9,72.6,9,7.2,66.1,yes
STU-0005965,25,16.4,83.7,72.9,9,7.5,73.1,yes
STU-0005966,18,11.3,64.6,81.9,10,7.0,56.9,no
STU-0005967,21,9.7,74.2,69.7,7,6.7,56.8,no
STU-0005968,19,17.1,93.9,100,7,9.0,100.0,yes
STU-0005969,22,19.3,100,89.4,6,7.8,78.2,yes
STU-0005970,19,25.1,80.4,100,3,7.3,100,yes
STU-0005971,25,9.7,76.7,83.2,10,5.9,65.7,yes
STU-0005972,19,6.5,69.1,44.9,7,7.5,51.2,no
STU-0005973,26,7.0,69.7,84.9,10,6.7,70.0,yes
STU-0005974,21,18.7,98.0,100,7,6.5,96.1,yes
STU-0005975,19,15.7,64.9,63.1,10,7.5,65.2,yes
STU-0005976,20,21.9,78.3,100,8,8.9,90.6,yes
STU-0005977,24,19.4,69.5,69.9,9,8.9,77.0,yes
STU-0005978,20,19.8,54.4,71.3,14,7.1,67.6,yes
STU-0005979,19,8.9,55.8,92.8,6,6.4,74.0,yes
STU-0005980,18,13.3,76.4,62.1,13,7.4,67.1,yes
STU-0005981,17,4.1,60.1,100,13,7.4,75.4,yes
STU-0005982,21,10.9,66.0,80.3,9,4.6,63.2,yes
STU-0005983,21,14.1,77.4,88.8,12,6.6,79.7,yes
STU-0005984,19,7.9,69.5,71.4,7,7.4,73.2,yes
STU-0005985,24,25.5,100,100,9,7.7,100,yes
STU-0005986,21,1.0,60.8,59.1,3,5.5,49.4,no
STU-0005987,20,12.9,70.7,93.0,13,7.6,61.9,yes
STU-0005988,19,9.6,81.3,76.5,9,7.5,77.5,yes
STU-0005989,17,17.0,81.5,58.3,13,8.0,69.6,yes
STU-0005990,17,1.5,73.3,57.4,10,6.0,52.5,no
STU-0005991,23,22.2,100,100,12,8.1,91.7,yes
STU-0005992,18,7.8,87.6,73.7,14,7.4,66.1,yes
STU-0005993,18,14.4,68.1,78.5,11,7.1,64.3,yes
STU-0005994,26,18.3,100,81.1,7,5.8,72.9,yes
STU-0005995,22,8.7,54.4,76.0,8,7.0,50.8,no
STU-0005996,23,17.7,73.1,100,4,6.2,71.7,yes
STU-0005997,21,1.0,47.6,26.8,13,6.8,34.1,no
STU-0005998,18,3.8,67.0,72.0,12,8.2,62.4,yes
STU-0005999,18,9.4,69.0,68.8,6,6.7,54.2,no
STU-0006000,25,14.5,80.3,100,12,7.9,87.5,yes
STU-0006001,21,11.2,71.2,73.3,9,7.6,68.4,yes
STU-0006002,18,21.0,70.9,100,13,7.5,100,yes
STU-0006003,24,4.4,54.8,56.1,13,7.6,60.1,yes
STU-0006004,24,14.7,88.1,94.2,9,8.5,73.9,yes
STU-0006005,18,4.5,71.5,86.7,4,7.3,72.9,yes
STU-0006006,19,11.5,51.7,87.8,13,5.5,51.8,no
STU-0006007,23,6.7,57.7,67.2,13,5.7,55.3,no
STU-0006008,19,17.2,73.0,86.4,5,6.0,76.8,yes
STU-0006009,21,4.1,76.5,71.3,12,6.8,57.6,no
STU-0006010,19,4.0,73.0,80.9,10,8.9,71.6,yes
STU-0006011,19,21.2,90.4,99.8,12,6.7,84.5,yes
STU-0006012,21,5.0,74.2,60.5,14,7.6,59.0,no
STU-0006013,17,5.9,61.8,58.3,8,7.5,55.2,no
STU-0006014,18,13.8,52.8,87.9,8,5.6,58.2,no
STU-0006015,26,7.2,72.2,85.4,13,6.8,71.9,yes
STU-0006016,18,14.8,82.3,93.3,10,6.9,77.9,yes
STU-0006017,26,9.8,90.8,100,9,6.6,83.8,yes
STU-0006018,17,9.0,66.7,51.4,7,6.6,33.5,no
STU-0006019,26,10.8,72.2,45.9,14,5.0,43.9,no
STU-0006020,19,11.0,91.5,87.8,6,7.9,67.5,yes
STU-0006021,20,7.6,82.6,100,13,7.9,78.9,yes
STU-0006022,25,22.2,79.6,100,6,7.6,91.0,yes
STU-0006023,23,8.2,63.5,53.0,8,8.3,55.5,no
STU-0006024,20,1.5,77.6,48.8,10,7.4,62.9,yes
STU-0006025,20,10.7,72.4,57.8,11,7.9,66.8,yes
STU-0006026,24,8.3,59.9,73.2,4,8.4,63.3,yes
STU-0006027,18,20.7,76.8,79.0,10,6.3,74.9,yes
STU-0006028,18,1.0,52.8,69.3,13,7.5,45.0,no
STU-0006029,26,10.2,91.7,100,12,8.7,76.3,yes
STU-0006030,25,13.8,51.8,66.9,12,6.0,53.6,no
STU-0006031,17,7.2,89.4,80.0,7,7.4,72.1,yes
STU-0006032,17,2.7,63.5,55.9,3,7.5,42.2,no
STU-0006033,26,13.7,62.1,81.7,3,6.7,66.4,yes
STU-0006034,18,25.1,96.3,100,3,6.7,87.7,yes
STU-0006035,23,13.9,77.1,68.1,5,6.7,71.2,yes
STU-0006036,23,20.0,79.8,100,14,8.4,100,yes
STU-0006037,18,1.0,59.5,53.5,10,7.4,44.1,no
STU-0006038,20,22.0,92.5,100,7,7.2,94.0,yes
STU-0006039,20,21.5,87.1,79.0,11,8.3,86.9,yes
STU-0006040,21,13.7,95.0,84.0,5,7.7,69.0,yes
STU-0006041,22,7.3,77.1,62.9,10,6.9,65.2,yes
STU-0006042,19,14.5,86.7,76.8,7,7.2,68.4,yes
STU-0006043,24,1.0,68.2,78.8,5,7.3,76.5,yes
STU-0006044,18,10.3,71.3,92.3,11,7.7,86.4,yes
STU-0006045,20,7.5,56.9,85.5,9,6.3,56.7,no
STU-0006046,26,12.2,81.5,94.6,9,6.3,81.3,yes
STU-0006047,20,10.0,88.1,100,6,6.7,94.7,yes
STU-0006048,18,12.2,68.3,100,12,7.4,87.6,yes
STU-0006049,18,18.9,75.2,89.9,12,8.0,72.5,yes
STU-0006050,20,6.4,69.7,96.0,10,7.1,86.2,yes
STU-0006051,20,20.9,91.2,100,13,7.1,92.6,yes
STU-0006052,21,18.2,81.6,93.6,10,6.3,87.6,yes
STU-0006053,19,9.9,73.9,87.6,7,6.8,86.5,yes
STU-0006054,26,17.7,91.5,100,12,8.1,88.4,yes
STU-0006055,20,15.6,82.4,96.5,5,6.7,80.2,yes
STU-0006056,24,3.4,70.9,60.3,5,7.8,61.6,yes
STU-0006057,26,5.5,68.3,56.4,3,5.7,64.5,yes
STU-0006058,21,7.4,66.8,100,3,7.0,67.2,yes
STU-0006059,25,20.4,99.0,100,4,7.3,86.0,yes
STU-0006060,20,6.4,65.6,65.1,7,8.6,63.8,yes
STU-0006061,23,7.5,72.3,67.3,6,5.9,61.4,yes
STU-0006062,25,9.4,86.1,99.4,13,6.0,72.1,yes
STU-0006063,18,6.4,66.8,100,14,5.7,78.4,yes
STU-0006064,18,13.9,97.7,100,5,8.2,92.6,yes
STU-0006065,18,5.4,78.9,97.5,11,7.4,81.2,yes
STU-0006066,24,15.4,60.2,100,4,7.4,76.5,yes
STU-0006067,24,6.0,60.9,74.6,13,6.8,67.3,yes
STU-0006068,17,17.8,73.3,75.9,12,9.4,75.0,yes
STU-0006069,26,11.8,92.3,100,9,6.8,79.6,yes
STU-0006070,18,22.4,89.4,87.8,11,7.6,94.8,yes
STU-0006071,18,4.4,73.0,66.6,5,6.6,55.6,no
STU-0006072,20,7.6,66.8,99.8,8,7.0,72.3,yes
STU-0006073,22,10.1,66.4,77.4,11,7.7,76.7,yes
STU-0006074,21,4.3,72.5,89.4,9,7.3,62.1,yes
STU-0006075,25,14.4,100,100,3,6.5,82.6,yes
STU-0006076,22,18.4,82.8,89.9,12,7.2,68.9,yes
STU-0006077,23,12.3,74.0,66.3,12,7.9,80.5,yes
STU-0006078,21,6.9,72.8,75.7,3,7.4,59.4,no
STU-0006079,18,10.8,78.8,91.7,12,7.4,75.8,yes
STU-0006080,22,6.3,74.0,84.9,8,5.4,63.6,yes
STU-0006081,20,14.8,74.7,94.0,10,6.5,90.4,yes
STU-0006082,25,8.2,73.2,99.0,10,6.1,70.8,yes
STU-0006083,20,19.1,80.0,96.4,5,8.4,88.2,yes
STU-0006084,22,20.5,79.6,82.4,6,8.8,87.2,yes
STU-0006085,17,4.7,82.2,56.8,5,7.6,67.6,yes
STU-0006086,26,4.0,68.7,20,7,7.7,35.8,no
STU-0006087,23,14.2,88.6,100,7,6.2,79.5,yes
STU-0006088,26,7.0,85.7,90.8,13,6.6,81.0,yes
STU-0006089,24,19.4,92.9,86.8,5,7.2,87.5,yes
STU-0006090,18,2.4,68.3,55.7,10,7.8,66.2,yes
STU-0006091,21,33.0,73.1,88.8,9,5.7,83.1,yes
STU-0006092,21,2.7,68.8,35.3,12,6.8,43.4,no
STU-0006093,18,5.9,68.1,41.9,7,7.2,52.4,no
STU-0006094,20,14.6,75.0,93.2,7,7.8,78.7,yes
STU-0006095,21,4.6,89.1,100,6,6.0,75.1,yes
STU-0006096,17,4.1,95.2,91.6,3,8.3,80.0,yes
STU-0006097,18,16.3,78.5,78.2,5,7.8,79.9,yes
STU-0006098,19,11.1,83.6,100,12,7.6,81.2,yes
STU-0006099,23,1.4,71.3,90.1,5,5.9,64.6,yes
STU-0006100,20,1.0,56.5,36.9,9,7.1,41.6,no
STU-0006101,17,3.1,42.8,52.0,12,6.9,28.5,no
STU-0006102,24,14.0,64.4,77.7,13,6.0,76.6,yes
STU-0006103,26,12.7,92.5,100,13,8.2,92.4,yes
STU-0006104,23,9.7,74.3,84.7,3,7.4,55.3,no
STU-0006105,21,13.9,57.4,75.8,11,5.7,57.8,no
STU-0006106,25,19.7,100,100,8,7.2,89.0,yes
STU-0006107,24,5.7,61.1,70.7,8,6.6,62.0,yes
STU-0006108,22,3.2,72.4,71.6,7,7.9,60.6,yes
STU-0006109,24,6.3,77.6,80.9,14,7.7,79.2,yes
STU-0006110,22,8.7,76.3,66.0,9,7.4,64.3,yes
STU-0006111,19,6.1,55.5,67.8,8,5.1,45.6,no
STU-0006112,23,7.9,77.5,70.4,13,7.6,72.0,yes
STU-0006113,26,10.7,74.2,100,10,6.9,75.7,yes
STU-0006114,20,16.6,87.3,100,5,8.9,100,yes
STU-0006115,21,7.6,83.2,100,5,5.8,77.6,yes
STU-0006116,21,1.4,58.7,54.7,5,5.4,45.7,no
STU-0006117,24,7.6,83.0,92.5,8,8.2,92.9,yes
STU-0006118,24,10.4,87.5,100,3,7.3,78.4,yes
STU-0006119,22,14.8,74.0,68.7,13,7.8,64.1,yes
STU-0006120,18,9.4,70.5,51.5,11,6.4,55.2,no
STU-0006121,20,6.4,57.7,66.5,5,7.1,51.9,no
STU-0006122,23,2.9,60.5,49.3,10,5.2,55.8,no
STU-0006123,24,12.3,80.3,100,5,8.0,88.6,yes
STU-0006124,19,11.4,73.5,80.1,10,6.3,67.5,yes
STU-0006125,21,1.0,52.5,73.6,6,6.7,64.7,yes
STU-0006126,20,12.4,84.8,97.7,11,7.1,85.8,yes
STU-0006127,23,1.0,68.5,84.4,13,6.5,63.0,yes
STU-0006128,23,4.5,67.9,89.1,13,7.9,73.5,yes
STU-0006129,23,17.3,69.8,100,8,6.6,83.5,yes
STU-0006130,20,24.6,96.0,100,4,8.3,100,yes
STU-0006131,18,1.0,65.8,52.5,11,7.0,46.4,no
STU-0006132,26,5.4,67.5,76.2,8,7.9,55.6,no
STU-0006133,26,17.0,73.5,56.9,3,7.5,77.7,yes
STU-0006134,21,14.0,84.7,91.2,11,6.5,72.7,yes
STU-0006135,22,8.4,60.5,61.8,10,7.5,48.1,no
STU-0006136,17,6.4,70.3,100,4,5.7,72.7,yes
STU-0006137,17,1.0,64.6,80.9,12,8.3,71.2,yes
STU-0006138,23,6.9,72.6,64.7,10,7.7,61.9,yes
STU-0006139,18,10.4,83.2,82.2,11,8.6,71.7,yes
STU-0006140,21,15.5,92.9,100,13,7.3,80.5,yes
STU-0006141,26,16.6,89.3,100,14,8.0,84.1,yes
STU-0006142,21,12.7,77.4,48.3,9,7.2,57.3,no
STU-0006143,26,14.9,80.8,93.5,14,8.5,80.0,yes
STU-0006144,21,35.5,100.0,100,10,7.2,96.9,yes
STU-0006145,26,17.7,93.9,89.8,11,7.4,90.1,yes
STU-0006146,18,4.9,78.6,87.6,14,5.5,51.0,no
STU-0006147,18,8.8,55.4,49.0,7,7.8,60.6,yes
STU-0006148,25,14.9,85.1,74.0,7,5.8,63.4,yes
STU-0006149,21,1.1,71.3,77.5,12,6.3,72.2,yes
STU-0006150,20,13.6,83.1,91.5,3,7.0,67.1,yes
STU-0006151,19,1.0,59.9,100,10,6.3,78.2,yes
STU-0006152,20,6.0,73.3,61.2,13,7.0,67.9,yes
STU-0006153,19,3.9,63.6,32.7,13,5.6,39.0,no
STU-0006154,17,3.5,84.8,99.3,10,6.9,81.1,yes
STU-0006155,21,8.3,61.4,100,10,7.3,71.8,yes
STU-0006156,19,11.7,64.8,64.1,6,7.1,57.1,no
STU-0006157,21,5.6,64.8,57.8,6,8.3,51.8,no
STU-0006158,23,11.5,60.5,79.5,14,8.6,69.4,yes
STU-0006159,20,20.1,83.2,81.0,11,6.5,84.4,yes
STU-0006160,20,13.9,66.1,87.0,12,7.1,71.9,yes
STU-0006161,26,8.5,62.8,51.2,11,8.3,55.8,no
STU-0006162,19,7.9,89.7,80.3,11,7.2,82.5,yes
STU-0006163,18,10.7,67.2,81.1,3,7.5,72.9,yes
STU-0006164,21,6.8,92.1,100,5,7.3,62.1,yes
STU-0006165,21,1.0,62.8,27.8,5,6.6,37.8,no
STU-0006166,25,14.4,95.9,100,10,7.7,93.9,yes
STU-0006167,22,11.0,48.9,76.7,3,8.1,67.1,yes
STU-0006168,21,1.0,61.7,30.8,7,8.0,44.3,no
STU-0006169,18,11.5,76.1,80.7,10,6.8,76.3,yes
STU-0006170,26,4.2,53.1,78.3,13,5.7,56.6,no
STU-0006171,21,21.0,91.8,95.5,10,8.5,83.2,yes
STU-0006172,21,16.8,84.9,81.6,10,5.9,73.9,yes
STU-0006173,20,20.2,100,100,6,7.2,89.7,yes
STU-0006174,18,13.3,74.6,79.2,5,7.5,66.2,yes
STU-0006175,21,16.6,64.6,72.7,7,6.4,61.9,yes
STU-0006176,24,27.0,82.2,100,3,5.4,86.2,yes
STU-0006177,23,10.1,78.1,77.5,8,6.1,63.1,yes
STU-0006178,17,22.5,86.4,87.3,8,8.7,85.9,yes
STU-0006179,18,4.4,67.2,42.3,4,6.3,42.1,no
STU-0006180,20,17.0,74.0,88.3,10,7.5,84.3,yes
STU-0006181,20,20.2,97.7,100,5,8.4,93.7,yes
STU-0006182,17,22.3,93.8,100,9,6.9,95.4,yes
STU-0006183,21,3.3,69.6,87.4,13,6.8,67.4,yes
STU-0006184,21,12.5,79.3,100,14,8.4,89.7,yes
STU-0006185,17,7.9,89.1,74.2,5,7.0,71.5,yes
STU-0006186,26,16.4,71.6,73.3,13,6.4,77.3,yes
STU-0006187,18,2.7,46.0,68.8,10,8.0,54.4,no
STU-0006188,25,18.5,85.8,91.0,11,8.4,78.7,yes
STU-0006189,22,1.0,70.3,74.6,9,6.6,55.5,no
STU-0006190,22,9.4,70.1,80.9,10,6.9,71.6,yes
STU-0006191,23,11.0,99.4,100,11,8.2,100,yes
STU-0006192,19,20.2,81.7,100,12,8.3,95.5,yes
STU-0006193,21,6.9,93.7,37.6,8,7.0,53.2,no
STU-0006194,21,17.7,100,90.5,7,9.2,98.8,yes
STU-0006195,19,9.0,65.0,41.4,14,8.0,45.5,no
STU-0006196,23,15.6,82.6,75.0,4,7.6,75.5,yes
STU-0006197,23,17.6,77.6,100,14,7.2,80.8,yes
STU-0006198,21,9.7,67.0,59.0,11,5.4,66.8,yes
STU-0006199,20,14.4,66.3,89.1,10,6.3,82.3,yes
STU-0006200,20,27.7,88.9,94.7,6,7.8,92.9,yes
STU-0006201,26,12.0,93.4,93.3,11,6.4,78.1,yes
STU-0006202,17,1.0,44.8,37.6,12,6.4,39.0,no
STU-0006203,26,15.0,100,97.7,12,8.1,88.3,yes
STU-0006204,19,2.1,74.9,94.7,5,4.8,62.1,yes
STU-0006205,26,15.0,66.4,97.8,11,8.5,81.2,yes
STU-0006206,21,20.3,94.5,100,14,6.9,95.7,yes
STU-0006207,20,17.8,78.2,71.7,13,6.3,64.0,yes
STU-0006208,21,8.4,89.5,66.5,5,7.2,67.7,yes
STU-0006209,25,9.7,81.6,89.5,7,7.3,80.9,yes
STU-0006210,22,4.4,64.9,85.2,7,7.0,82.4,yes
STU-0006211,22,7.0,57.2,86.5,6,7.7,69.6,yes
STU-0006212,21,10.0,67.9,100,3,7.1,90.0,yes
STU-0006213,24,12.3,85.7,76.9,5,7.1,73.3,yes
STU-0006214,23,21.4,84.7,84.6,3,7.1,81.5,yes
STU-0006215,20,14.4,87.3,100,14,5.8,84.0,yes
STU-0006216,24,28.3,81.5,100,10,6.5,86.3,yes
STU-0006217,21,2.9,93.3,100,5,8.0,83.6,yes
STU-0006218,18,5.2,75.1,100,12,7.8,83.1,yes
STU-0006219,18,14.4,74.8,100,10,6.3,77.6,yes
STU-0006220,25,4.4,73.9,64.0,13,6.3,63.8,yes
STU-0006221,23,11.6,100,100,5,8.9,86.3,yes
STU-0006222,19,23.8,66.6,100,5,7.8,87.2,yes
STU-0006223,17,1.3,58.1,42.0,4,6.4,53.4,no
STU-0006224,20,8.5,79.7,85.8,7,7.3,75.1,yes
STU-0006225,20,7.9,76.0,80.3,5,6.4,53.8,no
STU-0006226,26,14.4,76.6,100,4,6.5,96.9,yes
STU-0006227,23,1.0,75.3,58.1,14,6.7,49.5,no
STU-0006228,25,6.7,55.5,58.9,9,8.2,61.9,yes
STU-0006229,19,7.5,74.8,40.8,10,6.0,34.8,no
STU-0006230,21,12.7,81.3,88.4,9,8.1,91.2,yes
STU-0006231,21,16.1,85.9,91.3,3,7.7,91.8,yes
STU-0006232,20,8.7,100,100,12,7.4,83.8,yes
STU-0006233,24,10.0,70.2,76.4,4,6.6,71.6,yes
STU-0006234,18,12.6,72.8,86.5,6,6.5,76.8,yes
STU-0006235,17,8.7,85.4,95.7,5,6.7,76.6,yes
STU-0006236,18,17.3,72.1,69.0,3,7.9,81.4,yes
STU-0006237,21,12.6,68.8,98.8,11,7.3,76.1,yes
STU-0006238,18,10.2,82.6,77.5,10,6.5,58.7,no
STU-0006239,26,2.7,74.0,61.7,13,6.4,55.9,no
STU-0006240,24,19.6,82.3,96.8,8,7.5,92.9,yes
STU-0006241,24,1.0,65.2,86.2,3,7.9,71.7,yes
STU-0006242,24,20.7,90.1,100,6,5.9,80.8,yes
STU-0006243,20,3.3,76.0,69.4,12,5.4,55.4,no
STU-0006244,18,14.0,69.8,29.3,11,5.6,54.4,no
STU-0006245,19,15.5,100,100,9,7.5,97.6,yes
STU-0006246,22,15.1,72.9,93.3,7,7.8,83.0,yes
STU-0006247,19,13.0,83.3,91.5,9,6.0,79.9,yes
STU-0006248,19,1.0,76.2,60.5,6,6.3,45.2,no
STU-0006249,18,16.6,85.2,100,4,8.6,91.1,yes
STU-0006250,26,21.8,71.1,70.2,13,7.3,64.0,yes
STU-0006251,20,15.1,84.9,100,11,6.9,86.9,yes
STU-0006252,19,15.8,97.0,100,6,7.1,94.1,yes
STU-0006253,21,12.0,64.0,100,13,7.0,76.2,yes
STU-0006254,26,13.4,81.1,63.6,8,6.5,65.3,yes
STU-0006255,25,14.5,88.3,100,4,8.4,82.9,yes
STU-0006256,19,8.9,82.0,68.4,6,5.6,68.1,yes
STU-0006257,24,17.6,97.8,100,7,6.6,92.3,yes
STU-0006258,20,11.1,60.2,42.5,9,8.4,69.4,yes
STU-0006259,18,16.5,94.3,100,7,7.8,89.9,yes
STU-0006260,25,17.9,85.8,100,6,8.5,83.3,yes
STU-0006261,20,1.0,63.2,43.1,13,6.7,46.8,no
STU-0006262,17,23.6,70.3,92.5,6,7.2,86.3,yes
STU-0006263,23,13.8,70.8,74.0,12,8.2,75.0,yes
STU-0006264,26,7.4,68.1,85.1,4,8.0,82.7,yes
STU-0006265,23,2.8,60.9,49.5,11,6.8,52.1,no
STU-0006266,22,8.2,89.4,65.7,12,7.5,74.4,yes
STU-0006267,18,18.1,71.6,100,11,7.2,96.9,yes
STU-0006268,25,7.8,74.4,32.8,6,7.3,42.3,no
STU-0006269,21,3.8,61.5,49.7,4,6.9,50.8,no
STU-0006270,21,1.0,66.4,34.5,13,7.1,47.6,no
STU-0006271,23,19.4,85.6,100,5,7.8,95.3,yes
STU-0006272,22,19.3,77.8,48.0,7,6.4,60.7,yes
STU-0006273,21,1.0,71.0,66.3,10,6.6,54.5,no
STU-0006274,18,3.9,47.9,20.9,6,6.4,31.4,no
STU-0006275,21,10.0,100,100,13,6.7,91.6,yes
STU-0006276,17,18.4,93.5,97.6,10,7.2,92.5,yes
STU-0006277,21,9.1,59.4,69.8,13,8.7,63.7,yes
STU-0006278,24,9.2,77.5,79.7,5,5.0,71.3,yes
STU-0006279,17,1.8,69.8,60.1,14,7.4,69.8,yes
STU-0006280,21,12.5,63.0,48.8,7,6.8,50.3,no
STU-0006281,20,15.3,100,100,13,7.6,90.3,yes
STU-0006282,26,12.1,84.0,56.0,13,6.1,58.6,no
STU-0006283,22,17.0,83.6,100,3,6.5,85.1,yes
STU-0006284,21,10.5,92.3,100,9,7.3,83.8,yes
STU-0006285,21,8.6,87.5,79.4,8,7.5,75.8,yes
STU-0006286,25,15.7,90.5,96.3,13,7.1,88.8,yes
STU-0006287,18,8.5,79.6,87.3,14,7.3,83.2,yes
STU-0006288,24,10.4,70.9,82.2,10,7.9,78.3,yes
STU-0006289,22,23.3,92.2,100,11,6.6,99.8,yes
STU-0006290,18,12.1,80.4,75.7,10,6.7,65.9,yes
STU-0006291,24,7.5,71.6,40.2,10,6.1,54.1,no
STU-0006292,26,9.8,62.4,100,11,5.0,69.1,yes
STU-0006293,18,8.8,57.6,84.6,4,7.0,64.9,yes
STU-0006294,18,5.3,88.2,100,13,7.2,85.2,yes
STU-0006295,20,8.2,84.0,100,5,7.0,77.6,yes
STU-0006296,23,16.0,87.8,100,9,7.2,88.6,yes
STU-0006297,22,8.1,64.0,90.7,3,7.9,76.4,yes
STU-0006298,22,9.9,70.3,100,8,8.0,86.8,yes
STU-0006299,20,14.7,73.7,100,5,6.8,79.7,yes
STU-0006300,21,8.1,61.9,81.0,7,7.1,59.8,no
STU-0006301,20,12.0,81.3,73.5,9,8.1,75.3,yes
STU-0006302,20,2.4,44.3,26.4,11,6.0,28.4,no
STU-0006303,22,1.0,64.7,57.9,13,6.4,51.2,no
STU-0006304,24,12.2,79.7,97.0,14,7.8,81.1,yes
STU-0006305,25,13.7,87.6,72.3,3,6.3,67.2,yes
STU-0006306,19,3.5,58.9,63.6,7,5.9,53.7,no
STU-0006307,19,13.7,95.4,95.5,3,6.0,84.1,yes
STU-0006308,20,6.5,84.5,59.7,5,7.0,55.3,no
STU-0006309,20,10.0,65.5,69.8,4,8.0,57.5,no
STU-0006310,19,15.3,82.6,94.1,12,7.6,68.3,yes
STU-0006311,21,9.2,68.1,76.4,13,7.9,76.1,yes
STU-0006312,25,11.4,88.5,67.8,7,8.7,60.3,yes
STU-0006313,18,16.2,59.6,88.6,14,6.8,67.6,yes
STU-0006314,18,13.8,84.4,92.2,4,7.3,83.8,yes
STU-0006315,20,12.1,81.6,90.0,4,7.2,88.5,yes
STU-0006316,22,15.0,88.2,82.4,5,8.6,89.6,yes
STU-0006317,24,23.7,89.0,85.2,13,6.3,53.4,no
STU-0006318,24,1.0,67.5,42.8,10,7.3,52.3,no
STU-0006319,21,5.0,66.3,72.6,6,5.6,58.5,no
STU-0006320,19,1.8,72.0,82.2,12,6.8,73.5,yes
STU-0006321,26,10.0,67.4,100,4,6.7,71.9,yes
STU-0006322,24,15.0,76.1,100,7,7.7,89.2,yes
STU-0006323,21,19.1,74.7,100,10,6.5,48.8,no
STU-0006324,26,9.0,71.7,76.5,6,7.8,77.7,yes
STU-0006325,20,10.2,78.2,79.5,12,7.3,69.5,yes
STU-0006326,24,6.3,67.5,85.1,7,7.8,64.5,yes
STU-0006327,24,14.8,100,85.9,11,7.0,84.7,yes
STU-0006328,21,2.2,73.7,48.1,5,6.1,56.0,no
STU-0006329,23,16.8,90.7,100,13,8.7,95.3,yes
STU-0006330,19,16.8,82.2,100,6,7.9,87.7,yes
STU-0006331,19,5.8,70.1,48.8,3,7.7,55.3,no
STU-0006332,19,6.8,71.1,100,6,7.0,79.2,yes
STU-0006333,22,15.4,79.1,100,5,8.1,84.3,yes
STU-0006334,24,20.1,87.4,100,10,7.3,89.4,yes
STU-0006335,19,16.1,87.0,81.0,8,6.2,79.1,yes
STU-0006336,23,13.8,71.9,97.4,11,7.0,71.8,yes
